price,address,property_type,bedrooms,bathrooms,size_square_meters,latitude,longitude,borough,Price_per_square_meter
1200000.0,"Holland Gardens, Brentford, TW8",Penthouse,3.0,2.0,130.0,51.4873175,-0.2943803,Hounslow,9230.76923076923
1200000.0,"Palladian Gardens, Grove Park, London, W4",Flat,2.0,2.0,90.0,51.486019,-0.2550394,Hounslow,13333.333333333334
1250000.0,"Lattimer Place, London, W4",Semi-Detached,4.0,2.0,157.0,51.483324,-0.2518083,Hounslow,7961.783439490446
1195000.0,"Riverview Grove, Chiswick, W4",Terraced,4.0,2.0,103.0,51.4845476,-0.2754411,Hounslow,11601.941747572817
1150000.0,"Great West Road, Osterley, Isleworth, TW7",Detached,4.0,2.0,173.0,51.4815507,-0.3518348,Hounslow,6647.398843930636
1150000.0,"Fitzroy Crescent, Grove Park, Chiswick, W4",Semi-Detached,3.0,2.0,127.0,51.4826249,-0.2657673,Hounslow,9055.11811023622
1150000.0,"Great West Road, Isleworth",Detached,4.0,2.0,173.0,51.4819413,-0.3362275,Hounslow,6647.398843930636
1100000.0,"Reynard Way, Brentford",House,3.0,2.0,127.0,51.4923701,-0.3129241,Hounslow,8661.417322834646
1100000.0,"Hounslow, London, TW5",Detached,4.0,2.0,198.0,51.4686132,-0.3613471,Hounslow,5555.555555555556
1095000.0,"Durham Wharf Drive, Brentford, TW8",Penthouse,3.0,4.0,214.0,51.484098,-0.3130163,Hounslow,5116.822429906542
1050000.0,"Ernest Gardens, London W4",Terraced,3.0,2.0,123.0,51.4851496,-0.2765049,Hounslow,8536.585365853658
1000000.0,"Prebend Mansions, London, W4",Flat,3.0,1.0,104.0,51.49292305,-0.2478556486497402,Hounslow,9615.384615384615
1000000.0,"Swyncombe Avenue, Ealing, W5",Terraced,4.0,2.0,151.0,51.4946482,-0.3173182,Hounslow,6622.516556291391
1000000.0,"Spencer Road, London, W4",Semi-Detached,3.0,1.0,99.0,51.6191181,-0.1437397,Hounslow,10101.0101010101
975000.0,"Hounslow, London, TW5",Semi-Detached,5.0,3.0,216.0,51.4686132,-0.3613471,Hounslow,4513.888888888889
975000.0,"Oxford Avenue, Hounslow",House,5.0,3.0,216.0,51.4891471,-0.3729395,Hounslow,4513.888888888889
950000.0,"Great West Road, Osterley",Semi-Detached,5.0,5.0,246.0,51.4815507,-0.3518348,Hounslow,3861.788617886179
950000.0,"Palladian Gardens, London, W4",Flat,2.0,3.0,91.0,51.486019,-0.2550394,Hounslow,10439.56043956044
900000.0,"Whitestile Road, Brentford",House,5.0,3.0,160.0,51.4938627,-0.3063525,Hounslow,5625.0
900000.0,"Tallow Road, Brentford",Penthouse,3.0,2.0,192.0,51.4831053,-0.3097446,Hounslow,4687.5
900000.0,"Park Close, Hounslow",Semi-Detached,4.0,3.0,124.0,51.4599347,-0.3570488,Hounslow,7258.064516129032
900000.0,"Teesdale Gardens, Isleworth, TW7",House,6.0,4.0,160.0,51.4770752,-0.3252538,Hounslow,5625.0
1750000.0,"Oxford Road North, London, W4",Semi-Detached,4.0,3.0,214.0,51.4911825,-0.2781333,Hounslow,8177.570093457944
900000.0,"Edensor Road, Chiswick, London, W4",Terraced,3.0,3.0,135.0,51.4817349,-0.2581071,Hounslow,6666.666666666667
900000.0,"Swan Street, Isleworth, TW7",Terraced,4.0,4.0,170.0,51.4690789,-0.323299,Hounslow,5294.117647058823
899950.0,"Eversley Crescent, Isleworth, TW7",Semi-Detached,3.0,2.0,162.0,51.4773879,-0.3470925,Hounslow,5555.246913580247
899000.0,"Holland Gardens, 
Brentford, TW8",Penthouse,3.0,2.0,108.0,51.4873175,-0.2943803,Hounslow,8324.074074074075
875000.0,"Kings Place, London, W4",Flat,3.0,2.0,113.0,51.5349626,-0.1217676933974402,Hounslow,7743.362831858407
849950.0,"Annandale Road, London, W4",Flat,3.0,2.0,87.0,51.491888,-0.2552015,Hounslow,9769.540229885057
849950.0,"Sutton Dene, Hounslow, TW3",Semi-Detached,5.0,2.0,189.0,51.4764703,-0.365939,Hounslow,4497.089947089947
835000.0,"Egerton Drive, Isleworth, TW7",Apartment,2.0,2.0,83.0,51.4667003,-0.3239021,Hounslow,10060.240963855422
825000.0,"Hanworth Road, Hounslow, TW3",Semi-Detached,6.0,4.0,156.0,51.445692,-0.3842142,Hounslow,5288.461538461538
815000.0,"Hogarth Gardens, Heston, TW5",Detached,4.0,2.0,133.0,51.4828958,-0.3712472,Hounslow,6127.81954887218
800000.0,"Kew Bridge Road, Brentford, TW8",Flat,2.0,2.0,122.0,51.4897224,-0.286338,Hounslow,6557.377049180328
800000.0,"Pulteney Close, Isleworth, TW7",Terraced,4.0,3.0,135.0,51.4702064,-0.3296422,Hounslow,5925.925925925926
750000.0,"Chiswick High Road, London W4",Flat,2.0,2.0,88.0,51.4922732,-0.2788992,Hounslow,8522.727272727272
750000.0,"Beavers Lane, Hounslow, Middlesex, TW4",House of Multiple Occupation,9.0,5.0,186.0,51.4732367,-0.4018873,Hounslow,4032.258064516129
750000.0,"Great West Road, Brentford, TW8",Flat,3.0,2.0,103.0,51.4835841,-0.3253455,Hounslow,7281.553398058252
750000.0,"Chestnut Avenue, Brentford, TW8",Terraced,3.0,3.0,96.0,51.4934868,-0.3027472,Hounslow,7812.5
749950.0,"Lanigan Drive, Hounslow",Detached,4.0,3.0,152.0,51.4603562,-0.364188,Hounslow,4933.881578947368
749950.0,"Browning Way, Heston, TW5",Semi-Detached,3.0,1.0,116.0,51.4792826,-0.3921059,Hounslow,6465.086206896552
720000.0,"St. Pauls Close, Hounslow, Middlesex, TW3",Semi-Detached,5.0,1.0,139.0,51.4730087,-0.3824899,Hounslow,5179.856115107914
700000.0,"Holland Gardens, 
Brentford, TW8",Flat,3.0,2.0,103.0,51.4873175,-0.2943803,Hounslow,6796.116504854369
700000.0,"Brook Road South, Brentford, TW8",Terraced,3.0,1.0,105.0,51.4866912,-0.3020219,Hounslow,6666.666666666667
700000.0,"Dalmeny Crescent, Hounslow, TW3",Semi-Detached,4.0,2.0,154.0,51.465807,-0.3506884,Hounslow,4545.454545454545
699950.0,"Walnut Tree Road, Hounslow",Semi-Detached,6.0,4.0,195.0,51.4867908,-0.374534,Hounslow,3589.48717948718
699950.0,"Walnut Tree Road, Hounslow",Semi-Detached,6.0,3.0,195.0,51.4867908,-0.374534,Hounslow,3589.48717948718
699950.0,"Upham Park Road, London",Flat,2.0,1.0,93.0,51.4930407,-0.2514798,Hounslow,7526.344086021505
699950.0,"Chiswick Lane, London, W4",Flat,3.0,2.0,91.0,51.4904981,-0.2513797,Hounslow,7691.758241758242
695000.0,"Holland Gardens, Brentford, TW8",Apartment,3.0,2.0,104.0,51.4873175,-0.2943803,Hounslow,6682.692307692308
685500.0,"Walnut Tree Road, Hounslow, TW5",Semi-Detached,6.0,3.0,206.0,51.4867908,-0.374534,Hounslow,3327.669902912621
685500.0,"Walnut Tree Road, Hounslow, TW5",Semi-Detached,6.0,4.0,194.0,51.4867908,-0.374534,Hounslow,3533.505154639175
679950.0,"Adelaide Road, Heston, TW5",Semi-Detached,4.0,3.0,138.0,51.4778091,-0.387794,Hounslow,4927.173913043478
675000.0,"Ashbourne Grove, London, W4",Flat,2.0,1.0,81.0,51.6151241,-0.2554797,Hounslow,8333.333333333334
1650000.0,"Strand on the Green, Chiswick, W4",Town House,3.0,3.0,144.0,51.4877242,-0.2866045,Hounslow,11458.333333333334
675000.0,"Sutton Lane, Hounslow, TW3",Semi-Detached,5.0,2.0,162.0,51.477688,-0.3729022,Hounslow,4166.666666666667
675000.0,"Sutton Lane, Hounslow, TW3",Semi-Detached,6.0,2.0,173.0,51.477688,-0.3729022,Hounslow,3901.734104046243
674950.0,"Sutton Lane, Hounslow",Semi-Detached,5.0,2.0,163.0,51.477688,-0.3729022,Hounslow,4140.79754601227
669500.0,"Munster Avenue, Hounslow, TW4",Semi-Detached,5.0,2.0,144.0,51.4620053,-0.3845078,Hounslow,4649.305555555556
665000.0,"Feltham, Greater London, TW13",Semi-Detached,5.0,2.0,148.0,51.4442232,-0.410659,Hounslow,4493.243243243243
665000.0,"Eldon Avenue, Heston, TW5",Semi-Detached,4.0,2.0,175.0,51.48369,-0.3736277,Hounslow,3800.0
659950.0,"Southland Way, Hounslow",Terraced,4.0,2.0,146.0,51.4611033,-0.3512009,Hounslow,4520.205479452055
650000.0,"Dukes Avenue, Chiswick, London, W4",Flat,3.0,2.0,119.0,51.4857247,-0.2566432,Hounslow,5462.18487394958
650000.0,"Enfield Road, Brentford",Terraced,3.0,1.0,101.0,51.4922804,-0.3081219,Hounslow,6435.643564356436
650000.0,"Chiswick Road, London, W4",Terraced,2.0,1.0,62.0,51.4933856,-0.2673543,Hounslow,10483.870967741936
650000.0,"Springvale Avenue, Brentford, TW8",Terraced,4.0,1.0,115.0,51.4926583,-0.3007223,Hounslow,5652.173913043478
649950.0,"Meadowbank Gardens, Cranford, TW5",End of Terrace,3.0,2.0,145.0,51.4777202,-0.4094619,Hounslow,4482.413793103448
645000.0,"St. Pauls Close, Hounslow, TW3",Semi-Detached,5.0,2.0,154.0,51.4730087,-0.3824899,Hounslow,4188.311688311688
635000.0,"Cardington Square, Hounslow, TW4",Semi-Detached,5.0,2.0,164.0,51.4646105,-0.3900835,Hounslow,3871.951219512195
635000.0,"New Road, Brentford",End of Terrace,2.0,2.0,99.0,51.4887679,-0.3032383,Hounslow,6414.141414141414
630000.0,"Hounslow, London, TW5",Terraced,4.0,1.0,123.0,51.4686132,-0.3613471,Hounslow,5121.951219512195
629950.0,"Albert Road, Hounslow, TW3",Detached,3.0,1.0,101.0,51.4643361,-0.3708098,Hounslow,6237.128712871288
625000.0,"Berkeley Avenue,  Hounslow, TW4",Terraced,5.0,3.0,184.0,51.4794394,-0.4105018,Hounslow,3396.7391304347825
625000.0,"Hinton Avenue, Hounslow, TW4",Terraced,3.0,1.0,151.0,51.4657947,-0.3913429,Hounslow,4139.07284768212
625000.0,"Grange Close, Heston, TW5",Semi-Detached Bungalow,3.0,2.0,139.0,51.4893093,-0.3804276,Hounslow,4496.402877697842
625000.0,"Rookeries Close, Feltham",Semi-Detached,4.0,2.0,155.0,51.4386503,-0.4033749,Hounslow,4032.258064516129
625000.0,"Verona Court, London, W4",Flat,1.0,1.0,54.0,51.4920046,-0.2521574,Hounslow,11574.074074074077
625000.0,"Thorney Hedge Road, Chiswick, W4",Apartment,2.0,1.0,75.0,51.4922597,-0.277967,Hounslow,8333.333333333334
625000.0,"41-42 Kew Bridge Road, Brentford",Apartment,2.0,2.0,76.0,51.4892056,-0.2872232,Hounslow,8223.684210526315
625000.0,"Orchard Avenue, Heston, TW5",Semi-Detached,3.0,1.0,83.0,51.4825899,-0.3828942,Hounslow,7530.120481927711
614900.0,"Twickenham Road, Isleworth",Retirement Property,2.0,2.0,79.0,51.4606311,-0.3316282,Hounslow,7783.544303797468
600000.0,"Great West Quarter, Brentford, TW8",Flat,2.0,2.0,104.0,51.4905268,-0.3009202129969329,Hounslow,5769.2307692307695
600000.0,"Devonshire Road, London, W4 2HU",Flat,2.0,2.0,59.0,51.6080335,-0.2210936,Hounslow,10169.49152542373
849950.0,"Annandale Road, London, W4",Flat,3.0,2.0,87.0,51.491888,-0.2552015,Hounslow,9769.540229885057
600000.0,"Baltic Avenue, Brentford, London, TW8",Flat,3.0,3.0,102.0,51.4899486,-0.305953,Hounslow,5882.35294117647
600000.0,"London Road, Isleworth, TW7",Flat,2.0,2.0,77.0,51.4778595,-0.3258353,Hounslow,7792.207792207792
600000.0,"Great West Road, Brentford, TW8",Flat,3.0,2.0,107.0,51.4835841,-0.3253455,Hounslow,5607.476635514019
600000.0,"Queenswood Avenue, Hounslow, TW3",Semi-Detached,4.0,2.0,135.0,51.4758123,-0.3772876,Hounslow,4444.444444444444
600000.0,Garrison Close,End of Terrace,4.0,3.0,146.0,51.4603314,-0.3792839,Hounslow,4109.58904109589
600000.0,"Chiswick Lane, Chiswick, London, W4",Maisonette,3.0,2.0,92.0,51.4904981,-0.2513797,Hounslow,6521.739130434783
599950.0,"Park Road, Hounslow",Semi-Detached,3.0,1.0,103.0,51.4774419,-0.3234083,Hounslow,5824.757281553398
599950.0,"Upper Sutton Lane, Heston, TW5",Terraced,4.0,2.0,126.0,51.4780331,-0.3727265,Hounslow,4761.507936507936
599950.0,"Aplin Way, Isleworth, TW7",Town House,3.0,1.0,112.0,51.4785676,-0.3431397,Hounslow,5356.696428571428
595000.0,"Meadow Waye, Heston, TW5",Semi-Detached,3.0,1.0,82.0,51.4847212,-0.3846993,Hounslow,7256.09756097561
575000.0,"Vincent Road, Hounslow, TW4",End of Terrace,3.0,1.0,93.0,51.476894,-0.3500152,Hounslow,6182.795698924731
575000.0,"Wheatlands, Heston, TW5",Terraced,4.0,2.0,126.0,51.4864982,-0.3694572,Hounslow,4563.492063492064
575000.0,"Goat Wharf, Brentford",Apartment,2.0,2.0,96.0,51.4851703,-0.3005948,Hounslow,5989.583333333333
565000.0,"Foster Road, London, W4",Flat,2.0,2.0,68.0,51.5236131,0.0204351,Hounslow,8308.823529411764
560000.0,"Rossindel Road, Hounslow",Semi-Detached,5.0,2.0,153.0,51.4619422,-0.3716331,Hounslow,3660.130718954249
558900.0,"Twickenham Road, Isleworth",Retirement Property,2.0,2.0,76.0,51.4606311,-0.3316282,Hounslow,7353.9473684210525
550000.0,"8 Kew Bridge Road, Brentford",Flat,2.0,2.0,65.0,51.4884855,-0.2881424,Hounslow,8461.538461538461
3250000.0,"Grosvenor Road, London, W4",Semi-Detached,6.0,3.0,270.0,51.4860008,-0.1471627,Hounslow,12037.037037037036
550000.0,"Bedfont, TW14",Semi-Detached,3.0,2.0,99.0,51.4502819,-0.4439145,Hounslow,5555.555555555556
550000.0,"Sutton Court Road, Chiswick, London, W4",Flat,2.0,1.0,76.0,51.4847285,-0.2690584,Hounslow,7236.842105263157
549950.0,"Moulton Avenue, Hounslow, TW3",Semi-Detached,3.0,1.0,79.0,51.4753227,-0.3816295,Hounslow,6961.392405063291
549950.0,"Clairvale Road, Heston, TW5",Semi-Detached,3.0,1.0,81.0,51.4785446,-0.387516,Hounslow,6789.506172839506
535000.0,"Ash Grove, Heston, TW5",Terraced,3.0,1.0,83.0,51.4809861,-0.3906081,Hounslow,6445.78313253012
525000.0,"Percival Road, Feltham, Middlesex, TW13",Semi-Detached,3.0,2.0,85.0,51.4413142,-0.4212657,Hounslow,6176.470588235294
669500.0,"Munster Avenue, Hounslow, TW4",Semi-Detached,5.0,2.0,144.0,51.4620053,-0.3845078,Hounslow,4649.305555555556
525000.0,"Magistrates Court, Hanworth Road, Feltham",Apartment,3.0,2.0,109.0,51.44746705,-0.4055502610163204,Hounslow,4816.51376146789
525000.0,"Beavers Lane, Hounslow, TW4",Semi-Detached,3.0,1.0,71.0,51.4732367,-0.4018873,Hounslow,7394.366197183099
525000.0,"Vernon Road, Feltham",House,3.0,2.0,93.0,51.4393229,-0.4184314,Hounslow,5645.1612903225805
524000.0,"Northfield Road, Heston, TW5",Terraced,3.0,1.0,86.0,51.4862274,-0.3916608,Hounslow,6093.023255813953
524000.0,"Wheatlands, Heston, TW5",Town House,3.0,2.0,131.0,51.4864982,-0.3694572,Hounslow,4000.0
4000000.0,"Addison Grove, London, W4",Semi-Detached,6.0,3.0,328.0,51.4970481,-0.252541,Hounslow,12195.121951219511
500000.0,"Wellesley Road, Chiswick, London, W4",Flat,1.0,1.0,45.0,51.4900104,-0.2813189,Hounslow,11111.111111111111
500000.0,"Brentford Lock, Brentford, TW8",Flat,2.0,2.0,60.0,51.4828103,-0.3110466,Hounslow,8333.333333333334
4000000.0,"Addison Grove, London, W4",Semi-Detached,6.0,3.0,328.0,51.4970481,-0.252541,Hounslow,12195.121951219511
499950.0,"Heathlands Way, Hounslow",End of Terrace,3.0,1.0,64.0,51.4612038,-0.3840462,Hounslow,7811.71875
499950.0,"Devonshire Street, London, W4",Flat,3.0,1.0,79.0,51.5263034,-0.0467499,Hounslow,6328.481012658228
499950.0,"Albion Road, Hounslow, TW3",Terraced,3.0,1.0,107.0,51.4633819,-0.370329,Hounslow,4672.429906542056
499950.0,"Hartington Road, London, W4",Flat,2.0,1.0,52.0,51.5028575,-0.3856278,Hounslow,9614.423076923076
495000.0,"Grove Park Road, London, W4",Flat,2.0,1.0,77.0,51.4318994,0.0325147,Hounslow,6428.571428571428
495000.0,"Twickenham Road, Isleworth, TW7",Terraced,3.0,1.0,105.0,51.4606311,-0.3316282,Hounslow,4714.285714285715
480000.0,"Goat Wharf, Brentford, TW8",Apartment,2.0,2.0,82.0,51.4851703,-0.3005948,Hounslow,5853.658536585366
475000.0,"Cravan Avenue, Feltham, Greater London",Terraced,3.0,2.0,60.0,51.4435013,-0.4167663,Hounslow,7916.666666666667
475000.0,"Feltham, Greater London, TW13",End of Terrace,3.0,1.0,96.0,51.4442232,-0.410659,Hounslow,4947.916666666667
475000.0,"Clarke Avenue, Hounslow, TW3",Maisonette,2.0,1.0,100.0,51.4741684,-0.3669247,Hounslow,4750.0
475000.0,"Cambridge Road, Hounslow, TW4",Terraced,3.0,1.0,86.0,51.4667857,-0.3820499,Hounslow,5523.2558139534885
475000.0,"Durham Wharf Drive, Brentford, TW8",Flat,2.0,2.0,69.0,51.484098,-0.3130163,Hounslow,6884.057971014493
465500.0,"Brentford Lock , Brentford , TW8 8LD",Apartment,2.0,2.0,60.0,51.4828103,-0.3110466,Hounslow,7758.333333333333
465000.0,"Sutton Court Road, London, W4 3EG",Flat,2.0,1.0,70.0,51.3606639,-0.1893257,Hounslow,6642.857142857143
460000.0,"Hartington Court, Chiswick, W4",Flat,2.0,1.0,52.0,51.48114325,-0.2750431093127786,Hounslow,8846.153846153846
460000.0,"Town Meadow, Brentford",Apartment,2.0,1.0,81.0,51.4841337,-0.3025188,Hounslow,5679.0123456790125
457500.0,"Twickenham Road, Isleworth",Retirement Property,1.0,1.0,63.0,51.4606311,-0.3316282,Hounslow,7261.9047619047615
455000.0,"Sparrow Farm Drive, Feltham, Middlesex, TW14",House,3.0,1.0,79.0,51.4524514,-0.3953236,Hounslow,5759.493670886076
1250000.0,"Lattimer Place, London, W4",Semi-Detached,4.0,2.0,157.0,51.483324,-0.2518083,Hounslow,7961.783439490446
450000.0,"Lower Feltham, Feltham, TW13",Terraced,3.0,1.0,73.0,51.4374213,-0.4256212,Hounslow,6164.383561643836
2000000.0,"Wellesley Road, London, W4",Detached,6.0,3.0,252.0,51.3756242,-0.0976166,Hounslow,7936.507936507936
450000.0,"Ealing Road, Brentford, TW8",Flat,2.0,1.0,73.0,51.4910363,-0.3039694,Hounslow,6164.383561643836
450000.0,"Pump House Crescent, Brentford, TW8",Apartment,2.0,1.0,68.0,51.4882997,-0.2940249,Hounslow,6617.64705882353
449950.0,"Blackburn Way, Hounslow, TW4",End of Terrace,3.0,1.0,90.0,51.4599259,-0.3818624,Hounslow,4999.444444444444
449950.0,"Laurel Gardens, Hounslow, TW4",Terraced,3.0,1.0,85.0,51.4645016,-0.3878098,Hounslow,5293.529411764706
449950.0,"Wheatlands, Heston, TW5",Terraced,3.0,2.0,95.0,51.4864982,-0.3694572,Hounslow,4736.315789473684
445000.0,"Brent Lea, Brentford",Apartment,3.0,1.0,73.0,51.4816961,-0.3133486,Hounslow,6095.890410958904
440000.0,"Watchfield Court, Sutton Court Road, London, W4",Apartment,1.0,1.0,46.0,51.4903259,-0.2664485301859359,Hounslow,9565.217391304348
5000000.0,"Percy Circus, London, WC1X",Town House,4.0,3.0,255.0,51.528988,-0.1141997,Islington,19607.843137254906
3750000.0,"Britton Street, London EC1",Semi-Detached,5.0,4.0,271.0,51.5217371,-0.1041908,Islington,13837.638376383764
3595000.0,"Canonbury Lane, London N1",Semi-Detached,4.0,3.0,516.0,51.5432352,-0.1023346,Islington,6967.054263565891
3275000.0,City Road,Apartment,3.0,2.0,170.0,51.5296972,-0.0977626,Islington,19264.70588235294
2995000.0,"Milner Place, London",Terraced,4.0,3.0,229.0,51.5390492,-0.1053395,Islington,13078.602620087337
2500000.0,"Amwell Street, Clerkenwell, London, EC1R",House,4.0,3.0,249.0,51.5284717,-0.110058,Islington,10040.16064257028
2450000.0,"CITY ROAD, London, EC1V",Terraced,5.0,3.0,260.0,51.5296972,-0.0977626,Islington,9423.076923076924
2400000.0,"Wilton Square, Islington, N1",Town House,5.0,3.0,203.0,51.5372161,-0.0897520612811627,Islington,11822.660098522168
425000.0,Lennox Road N4 3JA,Ground Flat,1.0,1.0,42.0,51.5666073,-0.1085955,Islington,10119.047619047618
2250000.0,"Elizabeth Avenue, London, N1",Town House,4.0,3.0,247.0,51.5621161,0.0880654,Islington,9109.311740890687
2000000.0,"Rodney Street, Islington, London, N1",Flat,3.0,3.0,140.0,53.4029013,-2.9729632,Islington,14285.714285714286
1750000.0,"St. John's Villas, N19 3EG",Terraced,4.0,4.0,236.0,51.5651917,-0.1303269,Islington,7415.254237288135
1950000.0,"Offord Road, Barnsbury, N1",House,3.0,2.0,217.0,51.5423058,-0.1168374,Islington,8986.175115207374
1799500.0,"Chronicle Tower, 261b City Road, London",Flat,3.0,2.0,119.0,51.5298548,-0.0968248746219165,Islington,15121.848739495796
1795000.0,"Canaletto Tower, 257 City Road, London, EC1V",Apartment,3.0,3.0,119.0,51.5295883,-0.0955568279665177,Islington,15084.033613445376
1750000.0,"St. John's Villas, N19 3EG",Terraced,4.0,4.0,236.0,51.5651917,-0.1303269,Islington,7415.254237288135
1700000.0,"Bath Street, Clerkenwell, London, EC1V",Flat,2.0,2.0,122.0,51.525477,-0.0907738,Islington,13934.426229508195
1700000.0,"Bath Street, London, EC1V",Flat,2.0,2.0,116.0,51.525477,-0.0907738,Islington,14655.172413793103
1675000.0,"Richmond Crescent, 
Barnsbury, N1",End of Terrace,2.0,2.0,122.0,51.5394831,-0.1119952,Islington,13729.508196721312
1650000.0,"De Beauvoir, Islington, London, N1",Terraced,3.0,2.0,141.0,51.5420163,-0.0850274844658289,Islington,11702.127659574468
1600000.0,"Southgate Road, De Beauvoir Town, London, N1",House,4.0,2.0,149.0,51.5374206,-0.08657,Islington,10738.255033557049
1500000.0,"Arthur Road, Holloway, London, N7",House,4.0,1.0,150.0,51.5578309,-0.1147599,Islington,10000.0
1400000.0,"Bryantwood Road, Highbury, London, N7",End of Terrace,5.0,3.0,182.0,51.5522586,-0.1055147,Islington,7692.307692307692
1400000.0,"St John Street, Clerkenwell, EC1V 4JY",Flat,1.0,1.0,126.0,51.5307197,-0.1058439,Islington,11111.111111111111
425000.0,Lennox Road N4 3JA,Ground Flat,1.0,1.0,42.0,51.5666073,-0.1085955,Islington,10119.047619047618
1380000.0,"Cynthia Street, London, N1",Flat,2.0,2.0,76.0,51.5324702,-0.1132826,Islington,18157.894736842107
1350000.0,"Esther Anne Place, Islington, N1",Apartment,2.0,2.0,77.0,51.5395649,-0.1038128,Islington,17532.467532467534
1346500.0,"Myddelton Street, Clerkenwell, London, EC1R",Maisonette,3.0,2.0,109.0,51.527791,-0.1048828,Islington,12353.211009174312
1275000.0,"York Way, London, N7",Terraced,4.0,1.0,134.0,51.5348866,-0.1223234,Islington,9514.925373134329
1250000.0,Lambton Road N19 3QH,Terraced,5.0,2.0,140.0,51.5694013,-0.1228902,Islington,8928.57142857143
1250000.0,"Crystal Wharf, 
Graham Street, N1",Flat,2.0,2.0,90.0,51.53228055,-0.0983750168408827,Islington,13888.888888888889
1200000.0,"Compton Road, 
Canonbury, N1",Apartment,2.0,1.0,90.0,51.5451425,-0.0996638,Islington,13333.333333333334
1200000.0,"Hornsey Road, London, N19",Block of Apartments,4.0,3.0,41.0,51.5541528,-0.110637,Islington,29268.29268292683
1200000.0,"Paton Street, Clerkenwell, London, EC1V",Flat,3.0,2.0,103.0,51.5263077,-0.0956667,Islington,11650.485436893205
1200000.0,"Hertslet Road, Holloway N7",End of Terrace,4.0,4.0,169.0,51.557682,-0.1167272,Islington,7100.591715976331
1200000.0,"King Henry's Walk, London N1",Terraced,2.0,1.0,105.0,51.5490828,-0.0791698,Islington,11428.57142857143
1150000.0,"Shepherdess Walk, London, N1",Flat,1.0,2.0,123.0,51.528471,-0.0918412,Islington,9349.59349593496
1150000.0,"City Road, London, EC1V",Apartment,2.0,2.0,72.0,51.5296972,-0.0977626,Islington,15972.222222222224
1100000.0,"Newington Green Road, N1",End of Terrace,5.0,2.0,130.0,51.5484356,-0.0875791,Islington,8461.538461538461
1100000.0,"City Road, Clerkenwell, London, EC1V",Flat,2.0,2.0,81.0,51.5317443,-0.1052774,Islington,13580.246913580248
950000.0,"Goswell Road, Clerkenwell, London, EC1V",Flat,2.0,2.0,85.0,51.5304073,-0.1033757,Islington,11176.470588235294
1000000.0,Hanley Road N4 3DR,Apartment,3.0,2.0,147.0,51.570529,-0.1152322,Islington,6802.721088435374
1000000.0,"St. Pauls Road, London",Apartment,3.0,2.0,89.0,51.6007049,-0.0612062,Islington,11235.955056179777
1000000.0,Hatley Road N4 3NN,Terraced,3.0,1.0,98.0,51.5652057,-0.1125365,Islington,10204.081632653062
995000.0,"Lady Margaret Road, Tufnell Park, London, N19",Maisonette,3.0,2.0,114.0,51.5529574,-0.1376301,Islington,8728.070175438597
985000.0,"Paton Street, London, EC1V",House,4.0,2.0,87.0,51.5263077,-0.0956667,Islington,11321.83908045977
